Image Name,Ingredients,Instructions
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Chicharon_Bulaklak\Chicharon_Bulaklak_image_50.jpg,2 lbs. ruffle fat; 1 tablespoon whole peppercorn; 5 dried bay leaves; 2 ½ tablespoons sea salt; 4 cups canola oil; 6 cups water,"Arrange the ruffle fat, whole peppercorn, 2 tablespoons salt, and bay leaves in a cooking pot. Pour-in water. Let boil. Cover and then simmer for 1 hour. Turn the heat off. Remove the boiled ruffle fat from the pot and then let the water drip-off. Rub the remaining salt all over the ruffled fat. Set aside. Meanwhile, heat the cooking oil in a deep fryer or a deep cooking pot. When the oil gets hot, slowly add-in the ruffled fat. Deep fry in low to medium heat until the texture becomes crisp and the color turns medium brown. Remove from the deep fryer or cooking pot. Arrange in a plate lined with paper towels to absorb the oil. Serve with spiced vinegar. Share and enjoy!"
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Chicharon_Bulaklak\Chicharon_Bulaklak_image_51.jpg,2 lbs. ruffle fat; 1 tablespoon whole peppercorn; 5 dried bay leaves; 2 ½ tablespoons sea salt; 4 cups canola oil; 6 cups water,"Arrange the ruffle fat, whole peppercorn, 2 tablespoons salt, and bay leaves in a cooking pot. Pour-in water. Let boil. Cover and then simmer for 1 hour. Turn the heat off. Remove the boiled ruffle fat from the pot and then let the water drip-off. Rub the remaining salt all over the ruffled fat. Set aside. Meanwhile, heat the cooking oil in a deep fryer or a deep cooking pot. When the oil gets hot, slowly add-in the ruffled fat. Deep fry in low to medium heat until the texture becomes crisp and the color turns medium brown. Remove from the deep fryer or cooking pot. Arrange in a plate lined with paper towels to absorb the oil. Serve with spiced vinegar. Share and enjoy!"
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Chicharon_Bulaklak\Chicharon_Bulaklak_image_52.jpg,2 lbs. ruffle fat; 1 tablespoon whole peppercorn; 5 dried bay leaves; 2 ½ tablespoons sea salt; 4 cups canola oil; 6 cups water,"Arrange the ruffle fat, whole peppercorn, 2 tablespoons salt, and bay leaves in a cooking pot. Pour-in water. Let boil. Cover and then simmer for 1 hour. Turn the heat off. Remove the boiled ruffle fat from the pot and then let the water drip-off. Rub the remaining salt all over the ruffled fat. Set aside. Meanwhile, heat the cooking oil in a deep fryer or a deep cooking pot. When the oil gets hot, slowly add-in the ruffled fat. Deep fry in low to medium heat until the texture becomes crisp and the color turns medium brown. Remove from the deep fryer or cooking pot. Arrange in a plate lined with paper towels to absorb the oil. Serve with spiced vinegar. Share and enjoy!"
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Chicharon_Bulaklak\Chicharon_Bulaklak_image_53.jpg,2 lbs. ruffle fat; 1 tablespoon whole peppercorn; 5 dried bay leaves; 2 ½ tablespoons sea salt; 4 cups canola oil; 6 cups water,"Arrange the ruffle fat, whole peppercorn, 2 tablespoons salt, and bay leaves in a cooking pot. Pour-in water. Let boil. Cover and then simmer for 1 hour. Turn the heat off. Remove the boiled ruffle fat from the pot and then let the water drip-off. Rub the remaining salt all over the ruffled fat. Set aside. Meanwhile, heat the cooking oil in a deep fryer or a deep cooking pot. When the oil gets hot, slowly add-in the ruffled fat. Deep fry in low to medium heat until the texture becomes crisp and the color turns medium brown. Remove from the deep fryer or cooking pot. Arrange in a plate lined with paper towels to absorb the oil. Serve with spiced vinegar. Share and enjoy!"
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Chicharon_Bulaklak\Chicharon_Bulaklak_image_54.jpg,2 lbs. ruffle fat; 1 tablespoon whole peppercorn; 5 dried bay leaves; 2 ½ tablespoons sea salt; 4 cups canola oil; 6 cups water,"Arrange the ruffle fat, whole peppercorn, 2 tablespoons salt, and bay leaves in a cooking pot. Pour-in water. Let boil. Cover and then simmer for 1 hour. Turn the heat off. Remove the boiled ruffle fat from the pot and then let the water drip-off. Rub the remaining salt all over the ruffled fat. Set aside. Meanwhile, heat the cooking oil in a deep fryer or a deep cooking pot. When the oil gets hot, slowly add-in the ruffled fat. Deep fry in low to medium heat until the texture becomes crisp and the color turns medium brown. Remove from the deep fryer or cooking pot. Arrange in a plate lined with paper towels to absorb the oil. Serve with spiced vinegar. Share and enjoy!"
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Chicharon_Bulaklak\Chicharon_Bulaklak_image_55.jpg,2 lbs. ruffle fat; 1 tablespoon whole peppercorn; 5 dried bay leaves; 2 ½ tablespoons sea salt; 4 cups canola oil; 6 cups water,"Arrange the ruffle fat, whole peppercorn, 2 tablespoons salt, and bay leaves in a cooking pot. Pour-in water. Let boil. Cover and then simmer for 1 hour. Turn the heat off. Remove the boiled ruffle fat from the pot and then let the water drip-off. Rub the remaining salt all over the ruffled fat. Set aside. Meanwhile, heat the cooking oil in a deep fryer or a deep cooking pot. When the oil gets hot, slowly add-in the ruffled fat. Deep fry in low to medium heat until the texture becomes crisp and the color turns medium brown. Remove from the deep fryer or cooking pot. Arrange in a plate lined with paper towels to absorb the oil. Serve with spiced vinegar. Share and enjoy!"
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Chicharon_Bulaklak\Chicharon_Bulaklak_image_56.jpg,2 lbs. ruffle fat; 1 tablespoon whole peppercorn; 5 dried bay leaves; 2 ½ tablespoons sea salt; 4 cups canola oil; 6 cups water,"Arrange the ruffle fat, whole peppercorn, 2 tablespoons salt, and bay leaves in a cooking pot. Pour-in water. Let boil. Cover and then simmer for 1 hour. Turn the heat off. Remove the boiled ruffle fat from the pot and then let the water drip-off. Rub the remaining salt all over the ruffled fat. Set aside. Meanwhile, heat the cooking oil in a deep fryer or a deep cooking pot. When the oil gets hot, slowly add-in the ruffled fat. Deep fry in low to medium heat until the texture becomes crisp and the color turns medium brown. Remove from the deep fryer or cooking pot. Arrange in a plate lined with paper towels to absorb the oil. Serve with spiced vinegar. Share and enjoy!"
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Chicharon_Bulaklak\Chicharon_Bulaklak_image_57.jpg,2 lbs. ruffle fat; 1 tablespoon whole peppercorn; 5 dried bay leaves; 2 ½ tablespoons sea salt; 4 cups canola oil; 6 cups water,"Arrange the ruffle fat, whole peppercorn, 2 tablespoons salt, and bay leaves in a cooking pot. Pour-in water. Let boil. Cover and then simmer for 1 hour. Turn the heat off. Remove the boiled ruffle fat from the pot and then let the water drip-off. Rub the remaining salt all over the ruffled fat. Set aside. Meanwhile, heat the cooking oil in a deep fryer or a deep cooking pot. When the oil gets hot, slowly add-in the ruffled fat. Deep fry in low to medium heat until the texture becomes crisp and the color turns medium brown. Remove from the deep fryer or cooking pot. Arrange in a plate lined with paper towels to absorb the oil. Serve with spiced vinegar. Share and enjoy!"
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Chicharon_Bulaklak\Chicharon_Bulaklak_image_58.jpg,2 lbs. ruffle fat; 1 tablespoon whole peppercorn; 5 dried bay leaves; 2 ½ tablespoons sea salt; 4 cups canola oil; 6 cups water,"Arrange the ruffle fat, whole peppercorn, 2 tablespoons salt, and bay leaves in a cooking pot. Pour-in water. Let boil. Cover and then simmer for 1 hour. Turn the heat off. Remove the boiled ruffle fat from the pot and then let the water drip-off. Rub the remaining salt all over the ruffled fat. Set aside. Meanwhile, heat the cooking oil in a deep fryer or a deep cooking pot. When the oil gets hot, slowly add-in the ruffled fat. Deep fry in low to medium heat until the texture becomes crisp and the color turns medium brown. Remove from the deep fryer or cooking pot. Arrange in a plate lined with paper towels to absorb the oil. Serve with spiced vinegar. Share and enjoy!"
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Chicharon_Bulaklak\Chicharon_Bulaklak_image_59.jpg,2 lbs. ruffle fat; 1 tablespoon whole peppercorn; 5 dried bay leaves; 2 ½ tablespoons sea salt; 4 cups canola oil; 6 cups water,"Arrange the ruffle fat, whole peppercorn, 2 tablespoons salt, and bay leaves in a cooking pot. Pour-in water. Let boil. Cover and then simmer for 1 hour. Turn the heat off. Remove the boiled ruffle fat from the pot and then let the water drip-off. Rub the remaining salt all over the ruffled fat. Set aside. Meanwhile, heat the cooking oil in a deep fryer or a deep cooking pot. When the oil gets hot, slowly add-in the ruffled fat. Deep fry in low to medium heat until the texture becomes crisp and the color turns medium brown. Remove from the deep fryer or cooking pot. Arrange in a plate lined with paper towels to absorb the oil. Serve with spiced vinegar. Share and enjoy!"
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Afritada\Afritada_image_1.jpg,1 kg chicken (cut into pieces); 1 potato (cubed); 1 carrot (cubed); 1 bell pepper (sliced); 1 can tomato sauce; 1/2 cup peas; 1 onion (sliced); 5 cloves garlic (minced); 1/4 cup soy sauce; Salt and pepper to taste; Cooking oil; Water,"Sauté onion and garlic in oil. Add chicken and cook until browned. Add tomato sauce, soy sauce, and water. Simmer until chicken is tender. Add potatoes, carrots, bell pepper, and peas. Continue cooking for 10 minutes. Season with salt and pepper to taste."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Afritada\Afritada_image_2.jpg,1 kg chicken (cut into pieces); 1 potato (cubed); 1 carrot (cubed); 1 bell pepper (sliced); 1 can tomato sauce; 1/2 cup peas; 1 onion (sliced); 5 cloves garlic (minced); 1/4 cup soy sauce; Salt and pepper to taste; Cooking oil; Water,"Sauté onion and garlic in oil. Add chicken and cook until browned. Add tomato sauce, soy sauce, and water. Simmer until chicken is tender. Add potatoes, carrots, bell pepper, and peas. Continue cooking for 10 minutes. Season with salt and pepper to taste."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Afritada\Afritada_image_3.jpg,1 kg chicken (cut into pieces); 1 potato (cubed); 1 carrot (cubed); 1 bell pepper (sliced); 1 can tomato sauce; 1/2 cup peas; 1 onion (sliced); 5 cloves garlic (minced); 1/4 cup soy sauce; Salt and pepper to taste; Cooking oil; Water,"Sauté onion and garlic in oil. Add chicken and cook until browned. Add tomato sauce, soy sauce, and water. Simmer until chicken is tender. Add potatoes, carrots, bell pepper, and peas. Continue cooking for 10 minutes. Season with salt and pepper to taste."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Afritada\Afritada_image_4.jpg,1 kg chicken (cut into pieces); 1 potato (cubed); 1 carrot (cubed); 1 bell pepper (sliced); 1 can tomato sauce; 1/2 cup peas; 1 onion (sliced); 5 cloves garlic (minced); 1/4 cup soy sauce; Salt and pepper to taste; Cooking oil; Water,"Sauté onion and garlic in oil. Add chicken and cook until browned. Add tomato sauce, soy sauce, and water. Simmer until chicken is tender. Add potatoes, carrots, bell pepper, and peas. Continue cooking for 10 minutes. Season with salt and pepper to taste."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Afritada\Afritada_image_5.jpg,1 kg chicken (cut into pieces); 1 potato (cubed); 1 carrot (cubed); 1 bell pepper (sliced); 1 can tomato sauce; 1/2 cup peas; 1 onion (sliced); 5 cloves garlic (minced); 1/4 cup soy sauce; Salt and pepper to taste; Cooking oil; Water,"Sauté onion and garlic in oil. Add chicken and cook until browned. Add tomato sauce, soy sauce, and water. Simmer until chicken is tender. Add potatoes, carrots, bell pepper, and peas. Continue cooking for 10 minutes. Season with salt and pepper to taste."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Afritada\Afritada_image_6.jpg,1 kg chicken (cut into pieces); 1 potato (cubed); 1 carrot (cubed); 1 bell pepper (sliced); 1 can tomato sauce; 1/2 cup peas; 1 onion (sliced); 5 cloves garlic (minced); 1/4 cup soy sauce; Salt and pepper to taste; Cooking oil; Water,"Sauté onion and garlic in oil. Add chicken and cook until browned. Add tomato sauce, soy sauce, and water. Simmer until chicken is tender. Add potatoes, carrots, bell pepper, and peas. Continue cooking for 10 minutes. Season with salt and pepper to taste."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Afritada\Afritada_image_7.jpg,1 kg chicken (cut into pieces); 1 potato (cubed); 1 carrot (cubed); 1 bell pepper (sliced); 1 can tomato sauce; 1/2 cup peas; 1 onion (sliced); 5 cloves garlic (minced); 1/4 cup soy sauce; Salt and pepper to taste; Cooking oil; Water,"Sauté onion and garlic in oil. Add chicken and cook until browned. Add tomato sauce, soy sauce, and water. Simmer until chicken is tender. Add potatoes, carrots, bell pepper, and peas. Continue cooking for 10 minutes. Season with salt and pepper to taste."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Afritada\Afritada_image_8.jpg,1 kg chicken (cut into pieces); 1 potato (cubed); 1 carrot (cubed); 1 bell pepper (sliced); 1 can tomato sauce; 1/2 cup peas; 1 onion (sliced); 5 cloves garlic (minced); 1/4 cup soy sauce; Salt and pepper to taste; Cooking oil; Water,"Sauté onion and garlic in oil. Add chicken and cook until browned. Add tomato sauce, soy sauce, and water. Simmer until chicken is tender. Add potatoes, carrots, bell pepper, and peas. Continue cooking for 10 minutes. Season with salt and pepper to taste."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Afritada\Afritada_image_9.jpg,1 kg chicken (cut into pieces); 1 potato (cubed); 1 carrot (cubed); 1 bell pepper (sliced); 1 can tomato sauce; 1/2 cup peas; 1 onion (sliced); 5 cloves garlic (minced); 1/4 cup soy sauce; Salt and pepper to taste; Cooking oil; Water,"Sauté onion and garlic in oil. Add chicken and cook until browned. Add tomato sauce, soy sauce, and water. Simmer until chicken is tender. Add potatoes, carrots, bell pepper, and peas. Continue cooking for 10 minutes. Season with salt and pepper to taste."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Afritada\Afritada_image_10.jpg,1 kg chicken (cut into pieces); 1 potato (cubed); 1 carrot (cubed); 1 bell pepper (sliced); 1 can tomato sauce; 1/2 cup peas; 1 onion (sliced); 5 cloves garlic (minced); 1/4 cup soy sauce; Salt and pepper to taste; Cooking oil; Water,"Sauté onion and garlic in oil. Add chicken and cook until browned. Add tomato sauce, soy sauce, and water. Simmer until chicken is tender. Add potatoes, carrots, bell pepper, and peas. Continue cooking for 10 minutes. Season with salt and pepper to taste."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Afritada\Afritada_image_11.jpg,1 kg chicken (cut into pieces); 1 potato (cubed); 1 carrot (cubed); 1 bell pepper (sliced); 1 can tomato sauce; 1/2 cup peas; 1 onion (sliced); 5 cloves garlic (minced); 1/4 cup soy sauce; Salt and pepper to taste; Cooking oil; Water,"Sauté onion and garlic in oil. Add chicken and cook until browned. Add tomato sauce, soy sauce, and water. Simmer until chicken is tender. Add potatoes, carrots, bell pepper, and peas. Continue cooking for 10 minutes. Season with salt and pepper to taste."
